participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.tweet,player.pos_scale,player.opt_scale,player.hap_scale,player.emo_scale,player.not_applicable,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Sophia Thomalla zeigt sich während der Corona-Krise von ihrer lässigen Seite: Statt Glitzerkleid posierte das Model jetzt im Schlabber-Look <a href=""https://t.co/M7lIBEsz0Z"">https://t.co/M7lIBEsz0Z</a></p>&mdash; promiflash (@promiflash) <a href=""https://twitter.com/promiflash/status/1239972853501448193?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,30,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Deine mutter hat corona du hurensohn</p>&mdash; hering (@lilhering) <a href=""https://twitter.com/lilhering/status/1239941636223885314?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,30,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">&quot;Ich bin leider positiv auf Corona getestet worden&quot;: Rafi Rachek wendet sich mit ehrlichen Worten an seine Follower! <a href=""https://t.co/CcRJ8aRZdd"">https://t.co/CcRJ8aRZdd</a></p>&mdash; promiflash (@promiflash) <a href=""https://twitter.com/promiflash/status/1238809739204661248?ref_src=twsrc%5Etfw"">March 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,31,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Der Unterschied zwischen Deutschland und Italien: wenn ich mich jetzt abends ans Fenster setze und anfange zu singen, schließen sich die Fenster der Nachbarn.<a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a></p>&mdash; Martin Plattsport (@realMartinTetze) <a href=""https://twitter.com/realMartinTetze/status/1238774658398380034?ref_src=twsrc%5Etfw"">March 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,31,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Zoff wegen Turnier-Absagen - Tennis-Krach wegen Corona <a href=""https://t.co/O70mzAG9tT"">https://t.co/O70mzAG9tT</a></p>&mdash; BILD (@BILD) <a href=""https://twitter.com/BILD/status/1240754194384125958?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,31,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Well, corona is a bitch</p>&mdash; Novembermädchen #flattenthecurve (@Novembermaedel) <a href=""https://twitter.com/Novembermaedel/status/1239675108333096964?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,31,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Auch wenn ich es geahnt habe, aber wenn dann die Bestätigung kommt, ab April Kurzarbeit 0, trifft es einen doch direkt in die Magengrube.<br>Schei.. Virus! <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a></p>&mdash; Jo bleibt zu Hause (@_Jo07) <a href=""https://twitter.com/_Jo07/status/1240337206407057408?ref_src=twsrc%5Etfw"">March 18, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,32,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Warum hat eigentlich noch niemand behauptet, dass Corona der Beginn einer Alien-Invasion ist?<br><br>Nicht, dass ich jemanden auf Ideen bringen will ... aber alle sonstigen Absurditäten musste ich schon lesen.<a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a> <a href=""https://twitter.com/hashtag/coronavirus?src=hash&amp;ref_src=twsrc%5Etfw"">#coronavirus</a> <a href=""https://twitter.com/hashtag/COVID19de?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID19de</a> <a href=""https://twitter.com/hashtag/COVID2019?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID2019</a></p>&mdash; 🧬 Sebastian Fiebiger (@baschdi) <a href=""https://twitter.com/baschdi/status/1239940614680125446?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,32,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Nichts wie hinaus......Corona zum trotz.......🍀🌸🍀🌸hab einen schönen Tag. 🌞</p>&mdash; klausieee (@klausieee1) <a href=""https://twitter.com/klausieee1/status/1238779903534944257?ref_src=twsrc%5Etfw"">March 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,32,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Forderungen nach Corona-Hilfen für Mieter <a href=""https://t.co/sFRpJ86IJe"">https://t.co/sFRpJ86IJe</a> <a href=""https://t.co/jSOuQK742D"">pic.twitter.com/jSOuQK742D</a></p>&mdash; MORGENPOST / Politik (@BMOnline_pol) <a href=""https://twitter.com/BMOnline_pol/status/1239934662698557442?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,32,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""es"" dir=""ltr"">Aquí algunos imágenes divertidas sobre el corona virus.</p>&mdash; El Ossi Polar (@OssiPolar) <a href=""https://twitter.com/OssiPolar/status/1238601000254083073?ref_src=twsrc%5Etfw"">March 13, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,33,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Seit gestern sind Versammlungen mit +50 Teilnehmern in Berlin untersagt, Polizei schließt Bars, alles macht dicht, aber Grundschulen &amp; Kitas bleiben bis Dienstag geöffnet? Erklärt‘s mir bitte als sei ich 3 Jahre alt. <a href=""https://twitter.com/hashtag/Schulschliessungen?src=hash&amp;ref_src=twsrc%5Etfw"">#Schulschliessungen</a> <a href=""https://twitter.com/hashtag/FlattenTheCurve?src=hash&amp;ref_src=twsrc%5Etfw"">#FlattenTheCurve</a> <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> <a href=""https://twitter.com/hashtag/SocialDistancing?src=hash&amp;ref_src=twsrc%5Etfw"">#SocialDistancing</a></p>&mdash; Emily Claire Völker (@lillylotus) <a href=""https://twitter.com/lillylotus/status/1239144967005708288?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,33,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Corona leugnen, verpennen, dann ausländische Wissenschaftler „abwerben“ und von big deal reden🤦🏼‍♂️ <a href=""https://twitter.com/hashtag/trumpelabschaffen?src=hash&amp;ref_src=twsrc%5Etfw"">#trumpelabschaffen</a></p>&mdash; iTaylor (@iBaerlin) <a href=""https://twitter.com/iBaerlin/status/1239167206358945792?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,33,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">How bout they stream <a href=""https://twitter.com/hashtag/Fortnite?src=hash&amp;ref_src=twsrc%5Etfw"">#Fortnite</a> against <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> and make their stream a <a href=""https://twitter.com/hashtag/charitystream?src=hash&amp;ref_src=twsrc%5Etfw"">#charitystream</a> while in <a href=""https://twitter.com/hashtag/quarantine?src=hash&amp;ref_src=twsrc%5Etfw"">#quarantine</a>? <br><br>We&#39;d be more than happy to help setting this up <a href=""https://twitter.com/MesutOzil1088?ref_src=twsrc%5Etfw"">@MesutOzil1088</a> <a href=""https://twitter.com/seadk6?ref_src=twsrc%5Etfw"">@seadk6</a>! ☺️<a href=""https://t.co/6Uqunq0Arh"">https://t.co/6Uqunq0Arh</a></p>&mdash; betterplace (@betterplace_org) <a href=""https://twitter.com/betterplace_org/status/1238945992902414336?ref_src=twsrc%5Etfw"">March 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,33,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Was man dieser Tage sieht und beobachtet, ist bemerkenswert: <br><br>Familien rücken zusammen, Generationen passen aufeinander auf, Nachbarn helfen einander, Achtsamkeit steigt.<br><br>Lasst uns diese Haltung in die Zukunft tragen, auch wenns ungemütlich wird.<a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> <a href=""https://twitter.com/hashtag/FlattenTheCurve?src=hash&amp;ref_src=twsrc%5Etfw"">#FlattenTheCurve</a></p>&mdash; Martin Speer (@martin_speer) <a href=""https://twitter.com/martin_speer/status/1238446719093923841?ref_src=twsrc%5Etfw"">March 13, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,34,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Der alte Ossi denkt..man..30 Jahre geträumt..man wacht auf und alles ist wie immer..leere Regale und reisen darf man nicht ;) <a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a> <a href=""https://twitter.com/hashtag/coronadeutschland?src=hash&amp;ref_src=twsrc%5Etfw"">#coronadeutschland</a> <a href=""https://twitter.com/hashtag/COVID19de?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID19de</a></p>&mdash; Lichtgestirn (@tomber44) <a href=""https://twitter.com/tomber44/status/1240334525516984322?ref_src=twsrc%5Etfw"">March 18, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,34,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""es"" dir=""ltr"">No tiene corona virus 😌🥳</p>&mdash; Ro Daniel (@rodanielolmedo) <a href=""https://twitter.com/rodanielolmedo/status/1239337888149639174?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,34,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Als hätte er <a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a> vorausgeahnt. <a href=""https://twitter.com/hashtag/coronavirus?src=hash&amp;ref_src=twsrc%5Etfw"">#coronavirus</a> <a href=""https://twitter.com/hashtag/COVID19?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID19</a><br><br>Bill Gates: Der nächste Ausbruch trifft uns unvorbereitet | TED Talk  <a href=""https://t.co/1A8eLK5ctq"">https://t.co/1A8eLK5ctq</a></p>&mdash; Uwe (@Uwe_Lutz_) <a href=""https://twitter.com/Uwe_Lutz_/status/1240047729868509184?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,34,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Trotz <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a>: es gibt immer noch Krieg und Hunger in der Welt. Danke für diesen Beitrag, <a href=""https://twitter.com/Tagesspiegel?ref_src=twsrc%5Etfw"">@Tagesspiegel</a> <a href=""https://t.co/92pKLXOJQW"">https://t.co/92pKLXOJQW</a></p>&mdash; misterdarcysblog (@mrdarcysblog) <a href=""https://twitter.com/mrdarcysblog/status/1239180712705757186?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,35,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Auch wenn wir als chronisch Kranke <a href=""https://twitter.com/hashtag/pwme?src=hash&amp;ref_src=twsrc%5Etfw"">#pwme</a> viel mehr gefährdet sind, als die durchschnittliche Bevölkerung, hat <a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a> doch auch eine gute Seite. Endlich können sich Gesunde einmal in unsere Lage hineinversetzen! Hier eine kleine Kostprobe:<a href=""https://twitter.com/hashtag/COVID19?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID19</a> <a href=""https://twitter.com/hashtag/MECFS?src=hash&amp;ref_src=twsrc%5Etfw"">#MECFS</a> <a href=""https://t.co/MKqiLmK2CO"">pic.twitter.com/MKqiLmK2CO</a></p>&mdash; Nina | mecfs_sweetspot (@mecfs_sweetspot) <a href=""https://twitter.com/mecfs_sweetspot/status/1239231914642374658?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,35,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Das <a href=""https://twitter.com/BVerfG?ref_src=twsrc%5Etfw"">@BVerfG</a> verschiebt wegen Corona seine Urteilsverkündung zum EZB-Anleihekaufprogramm vom 24.3. auf den 5.5. - es bleibt wirklich kein Lebensbereich verschont.</p>&mdash; Hendrik Wieduwilt (@hwieduwilt) <a href=""https://twitter.com/hwieduwilt/status/1239569069927522304?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,35,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Außer Corona.</p>&mdash; Ole Reuss 🇪🇺 (@ole_vwdilab) <a href=""https://twitter.com/ole_vwdilab/status/1236043815015849985?ref_src=twsrc%5Etfw"">March 6, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,35,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">People who know for a fact that they have been in contact with a corona patient is the criteria that’s worth having so yes, it seems a sensible thing to do</p>&mdash; Ali Faisal Zaidi (@AliFaisalZaidi) <a href=""https://twitter.com/AliFaisalZaidi/status/1240393235547205633?ref_src=twsrc%5Etfw"">March 18, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,36,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""pt"" dir=""ltr"">bom que com corona nem tem voo pra cá 🤭🥂</p>&mdash; xuliana baker (@goIfmessi) <a href=""https://twitter.com/goIfmessi/status/1239669319870578688?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,36,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">I just blogged: The Corona Chronicles – Day 1  <a href=""https://t.co/ZbKYh6ymkS"">https://t.co/ZbKYh6ymkS</a></p>&mdash; Benjamin Wettlaufer (@BenWettlaufer) <a href=""https://twitter.com/BenWettlaufer/status/1239657004370722820?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,36,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Nö, passt schon. <br>Wenn wir Ausgangssperren brauchen, dann ja nicht wegen Corona, sondern wegen der Idioten, die Social Distancing nicht ernst nehmen. Es spricht ja nichts gegen eine Runde um den Block joggen, aber mit der Clique zum Angrillen treffen ist halt asoziale Scheiße.</p>&mdash; Robert [techno@chaos.social] (@techno15) <a href=""https://twitter.com/techno15/status/1239992483767033857?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,36,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Spiel wird wegen Corona annulliert und 5:0 für BMG gewertet, weil sie die schöneren Trikots haben</p>&mdash; Cardinal McArthur (@MccaffreyCam) <a href=""https://twitter.com/MccaffreyCam/status/1239294923855273984?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,37,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">PK mit Merkel. Gerade aktuell. Die Tochter ruft: ,Verkündet sie jetzt, dass wir alle bald sterben?, und lacht sich schlapp. Humor einer sechsjährigen <a href=""https://twitter.com/hashtag/corona?src=hash&amp;ref_src=twsrc%5Etfw"">#corona</a></p>&mdash; Britta Buchholz (@BrittaBuchholz) <a href=""https://twitter.com/BrittaBuchholz/status/1239995426323005440?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,37,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr""><a href=""https://twitter.com/hashtag/USA?src=hash&amp;ref_src=twsrc%5Etfw"">#USA</a> weiten <a href=""https://twitter.com/hashtag/Einreiseverbot?src=hash&amp;ref_src=twsrc%5Etfw"">#Einreiseverbot</a> aus <a href=""https://t.co/tZ8QCBZueq"">https://t.co/tZ8QCBZueq</a> <a href=""https://twitter.com/hashtag/Nachrichten?src=hash&amp;ref_src=twsrc%5Etfw"">#Nachrichten</a> <a href=""https://twitter.com/hashtag/Politik?src=hash&amp;ref_src=twsrc%5Etfw"">#Politik</a> <a href=""https://twitter.com/hashtag/Wirtschaft?src=hash&amp;ref_src=twsrc%5Etfw"">#Wirtschaft</a> <a href=""https://twitter.com/hashtag/berlinersonntagsblatt?src=hash&amp;ref_src=twsrc%5Etfw"">#berlinersonntagsblatt</a> <a href=""https://twitter.com/hashtag/Deutschland?src=hash&amp;ref_src=twsrc%5Etfw"">#Deutschland</a> <a href=""https://twitter.com/hashtag/Gesundheit?src=hash&amp;ref_src=twsrc%5Etfw"">#Gesundheit</a> <a href=""https://twitter.com/hashtag/Coronavirusgermany?src=hash&amp;ref_src=twsrc%5Etfw"">#Coronavirusgermany</a> <a href=""https://twitter.com/hashtag/coronavirusdeutschland?src=hash&amp;ref_src=twsrc%5Etfw"">#coronavirusdeutschland</a> <a href=""https://twitter.com/hashtag/coronavirus?src=hash&amp;ref_src=twsrc%5Etfw"">#coronavirus</a> <a href=""https://twitter.com/hashtag/COVID2019?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID2019</a> <a href=""https://twitter.com/hashtag/COVID19?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID19</a> <a href=""https://twitter.com/hashtag/COVID_19?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID_19</a> <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> <a href=""https://twitter.com/hashtag/VirusCorona?src=hash&amp;ref_src=twsrc%5Etfw"">#VirusCorona</a>  <a href=""https://twitter.com/hashtag/COVID?src=hash&amp;ref_src=twsrc%5Etfw"">#COVID</a> <a href=""https://twitter.com/hashtag/CoronaVirusUpdate?src=hash&amp;ref_src=twsrc%5Etfw"">#CoronaVirusUpdate</a></p>&mdash; Alfred Hampp - Redakteur (@AlfredHampp) <a href=""https://twitter.com/AlfredHampp/status/1238892799422062592?ref_src=twsrc%5Etfw"">March 14, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,37,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""es"" dir=""ltr"">Quién nos iba a decir que después de tanta <a href=""https://twitter.com/hashtag/coronavirus?src=hash&amp;ref_src=twsrc%5Etfw"">#coronavirus</a> el <a href=""https://twitter.com/hashtag/Corinnavirus?src=hash&amp;ref_src=twsrc%5Etfw"">#Corinnavirus</a> nos iba demostrar que la Corona española es, oficialmente, un parásito</p>&mdash; Nacho R. 🏡 (@kspbln) <a href=""https://twitter.com/kspbln/status/1239626958679478273?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,37,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Unsere Analyse: Von wegen Kanzlerin auf Abruf: Merkel im Corona-Modus <a href=""https://twitter.com/dpa?ref_src=twsrc%5Etfw"">@dpa</a> via <a href=""https://twitter.com/sternde?ref_src=twsrc%5Etfw"">@sternde</a> <a href=""https://t.co/aBTxEQqvPt"">https://t.co/aBTxEQqvPt</a></p>&mdash; Jörg Blank (@JMaxBlank) <a href=""https://twitter.com/JMaxBlank/status/1240031834760757254?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,38,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Days 4-6 <a href=""https://twitter.com/hashtag/100DaysOfSilence?src=hash&amp;ref_src=twsrc%5Etfw"">#100DaysOfSilence</a> first two days were hard because of stress and problems caused by corona. Today I pulled myself together and took tough measures - edited hosts file😁 try to switch my exploring interest from www to books. <a href=""https://twitter.com/hashtag/KeepCalm?src=hash&amp;ref_src=twsrc%5Etfw"">#KeepCalm</a></p>&mdash; Michael.Savvateev(); (@mihailsavvateev) <a href=""https://twitter.com/mihailsavvateev/status/1240423337601519624?ref_src=twsrc%5Etfw"">March 18, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,38,dxeoxbcw,,,,,,0
